,,,SUMMARY,,,,,
,,,,,,,,
,Total Books,,Total Revenue,,Average Rating,,,
,72818,," 4,56,63,945.90 ",,4.46,,,
,,,,,,,,
,,,,,,,,
Name,Author,Narrator,Time_in_min,ReleaseDate,Language,Stars,Ratings_Count,Price
"The Autobiography of Nicholas Said: a Native of Bornou, Eastern Soudan, Central Africa",NicholasSaid,RodneyLouisTompkins,245,22-07-2019,English,No Rating,,"1,149.00"
The People's Republic of Amnesia,LouisaLim,LouisaLim,525,21-10-2014,English,No Rating,,836
An American Genocide,BenjaminMadley,FajerAl-Kaisi,943,24-05-2016,English,No Rating,,"1,003.00"
The Federalist Papers,"AlexanderHamilton,JamesMadison,JohnJay",MichaelEdwards,1091,17-01-2011,English,No Rating,,"1,003.00"
A History of the Amish,StevenM.Nolt,BronsonPinchot,551,02-03-2016,English,No Rating,,836
The Hunt for Bin Laden,"TomShroder-editor,TheWashingtonPost",PeterGanim,137,13-01-2015,English,4,,333
Atomic Bomb Island,"DonA.Farrell,Dr.GordonE.Castanza-editor",JohnLescault,1089,15-01-2021,English,No Rating,,"1,054.00"
A Queer History of the United States,MichaelBronski,VikasAdam,629,12-06-2018,English,No Rating,,"1,005.00"
Mission Failure,MichaelMandelbaum,BillThatcher,944,20-06-2016,English,5,,"1,003.00"
The Fire from Within,CarlosCastaneda,LuisMoreno,642,22-10-2019,English,No Rating,,938
American Foreign Relations,AndrewPreston,KeithSellon-Wright,264,01-05-2019,English,No Rating,,469
All the Devils Are Here,"BethanyMcLean,JoeNocera",DennisBoutsikaris,929,16-11-2010,English,4.5,,"1,256.00"
Imbibe! Updated and Revised Edition,DavidWondrich,DavidColacci,571,22-08-2017,English,No Rating,,836
Historia de la locura en Colombia [History of Madness in Colombia],RicardoSilvaRomero,RogerBerrío,1122,02-06-2021,spanish,No Rating,,"1,003.00"
Pasajes de la Guerra Revolucionaria [Reminiscences of the Cuban Revolutionary War],ErnestoCheGuevara,PeterGomez,566,08-06-2021,spanish,No Rating,,668
Heat Wave,EricKlinenberg,MichaelButlerMurray,644,08-06-2021,English,No Rating,,469
A Voice from the South (AmazonClassics Edition),AnnaJuliaCooper,KimStaunton,485,08-06-2021,English,No Rating,9,844
The Psychedelic Reader,"ErikDavis-foreword,TimothyLeary-editor,RalphMetzner-editor,",PatrickLawlor,678,25-05-2021,English,No Rating,3,586
The Science of Abolition,EricHerschthal,CaryHite,637,25-05-2021,English,No Rating,,836
Footnotes,CaseenGaines,CaseenGaines,692,25-05-2021,English,No Rating,,820
The Name of War,JillLepore,BernadetteDunne,738,01-06-2021,English,No Rating,,"1,131.00"
Battle for the Soul,Edward-IsaacDovere,HolterGraham,1315,25-05-2021,English,No Rating,,"1,382.00"
Riviera lui Chanel [Chanel's Riviera],AnnedeCourcy,DanaSăvuică,664,02-06-2021,romanian,No Rating,5,258
Mob Rule in New Orleans (AmazonClassics Edition),IdaB.Wells-Barnett,KristylDawnTift,138,01-06-2021,English,No Rating,,352
Southern Horrors & The Red Record (AmazonClassics Edition),IdaB.Wells-Barnett,KristylDawnTift,298,01-06-2021,English,No Rating,,680
Lawmen of the Wild West,TerryC.Treadwell,DannyCampbell,436,06-06-2021,English,No Rating,,586
The 10 Key Campaigns of the American Revolution,EdwardG.Lengel-editedby,ChristopherGrove,465,18-05-2021,English,No Rating,,586
The Great Depression and the New Deal,EricRauchway,RichardDavidson,285,25-05-2021,English,No Rating,,820
The Cause of Freedom,JonathanScottHolloway,BillAndrewQuinn,247,25-05-2021,English,No Rating,3,469
American Freethinker,KirstenFischer,NanMcNamara,648,25-05-2021,English,No Rating,,586
The Beats,DavidSterritt,JamesConlan,221,01-06-2021,English,No Rating,,703
The United States of War,DavidVine,LauralMerlington,849,25-05-2021,English,No Rating,,703
Divided by Terror,JohnBodnar,DavidColacci,804,24-05-2021,English,No Rating,,703
From a Taller Tower,SeamusMcGraw,RogerWayne,404,18-05-2021,English,No Rating,,586
Golden Gulag,RuthWilsonGilmore,MachelleWilliams,477,08-06-2021,English,No Rating,,586
Making All Black Lives Matter,BarbaraRansby,LisaReneéPitts,426,18-05-2021,English,No Rating,,586
The Indispensables,PatrickK.O'Donnell,WillDamron,798,20-05-2021,English,No Rating,,"1,054.00"
Death in a Promised Land,ScottEllsworth,PatGrimes,200,03-06-2021,English,No Rating,,"1,172.00"
The Words That Made Us,AkhilReedAmar,FajerAl-Kaisi,1626,04-06-2021,English,No Rating,,500
Drop Dead,LornaPoplak,RebeccaAuerbach,414,01-06-2021,English,No Rating,,633
Debt - Updated and Expanded,DavidGraeber,GroverGardner,1068,15-09-2015,English,4.5,,"1,003.00"
Mythology: Mega Collection,ScottLewis,"MadisonNiederhauser,OliverHunt",1897,04-12-2018,English,4,,"1,003.00"
The History of the Ancient World,SusanWiseBauer,JohnLee,1580,13-08-2013,English,4,,"1,338.00"
The Yugas,"JosephSelbie,DavidSteinmetz,SwamiKriyananda-foreword",PaulBrion,763,25-09-2018,English,5,,703
The Decline and Fall of the Roman Empire,EdwardGibbon,CharltonGriffin,7591,21-04-2015,English,5,,"1,338.00"
"The Horse, the Wheel, and Language",DavidW.Anthony,TomPerkins,1105,11-09-2018,English,5,2,"1,003.00"
The Immortality Key,"BrianC.Muraresku,GrahamHancock-foreword","GrahamHancock,BrianC.Muraresku",911,29-09-2020,English,5,,221
Troy,StephenFry,StephenFry,659,29-10-2020,English,5,4,888
The History of Philosophy,A.C.Grayling,NeilGardner,1686,20-06-2019,English,4,,957
Chariots of the Gods,ErichvonDäniken,WilliamDufris,355,23-03-2011,English,4.5,4,668
The Darkening Age,CatherineNixey,LallaWard,559,14-06-2018,English,5,,323
A History of Japan,"R.H.P.Mason,J.G.Caiger",DerekPerkins,787,27-11-2018,English,4.5,8,"1,003.00"
Histories,Herodotus,DavidTimson,1648,13-05-2016,English,4.5,,"1,338.00"
Underworld,GrahamHancock,DennisKleinman,1893,19-02-2019,English,5,,"1,338.00"
The Mythology Book,DK,EmmaFenney,875,05-12-2019,English,5,,888
When Women Ruled the World,KaraCooney,KaraCooney,555,30-11-2018,English,4.5,,836
The Lost Gospel,"SimchaJacobovici,BarrieWilson",BobSouer,775,12-11-2014,English,4,,"1,054.00"
Athens,BruceClark,MarkElstob,1196,10-02-2022,English,No Rating,,"1,138.00"
"Roman History, Volume Two",AppianofAlexandria,CharltonGriffin,1105,01-02-2022,English,No Rating,,"1,313.00"
The Histories,"Herodotus,TomHolland-translator",FrankLaverty,1628,15-07-2021,English,No Rating,,"1,093.00"
The Greek Histories,"MaryLefkowitz,JamesRomm",VivienneLeheny,1109,18-01-2022,English,No Rating,,"1,256.00"
The Antiquities of the Jews,FlaviusJosephus,AllanCorduner,3106,20-08-2021,English,No Rating,,486
For the Freedom of Zion,GuyMacLeanRogers,PerryDaniels,1343,04-01-2022,English,No Rating,,820
Popol-Vuh,Traditional,ArturMas,315,17-01-2022,spanish,No Rating,3,166
Socrates (2nd Edition),C.C.W.Taylor,MichaelPage,255,12-10-2021,English,No Rating,,469
"Die alten Griechen. Götter, Gelehrte, Eroberer - Die antike Welt im Aufbruch (ZEIT Geschichte)",DIEZEIT,TorbenSterner,81,29-03-2022,german,No Rating,,166
Antikes Sammelsurium,"PhilipMatyszak,MichaelBayer","KerstinHoffmann,AxelThielmann",69,30-03-2022,german,No Rating,,233
Roma Antiqua,"JohnClarke,JörgFündling-Übersetzer","MichaelHametner,KerstinHoffmann",70,30-03-2022,german,No Rating,,233
G/GESCHICHTE - Germanen gegen Rom,GGeschichte,KarstenWolf,150,30-03-2022,german,No Rating,2,233
Pearl of the Desert,RubinaRaja,ChristopherHallett,332,31-01-2022,English,No Rating,10,586
Egyptian Mythology,GeraldinePinch,TJJohnson,449,26-01-2021,English,No Rating,,"1,340.00"
Technology of the Gods,DavidHatcherChildress,PaulWoodson,565,30-01-2018,English,3.5,,836
The Principal Speeches of Demosthenes,Demosthenes,DavidRintoul,465,03-03-2022,English,No Rating,3,725
Roman History,AppianofAlexandria,CharltonGriffin,999,03-01-2022,English,No Rating,,"1,313.00"
The Road to Eleusis,"R.GordonWasson,AlbertHofmann",DavidBendena,362,07-12-2021,English,No Rating,,"1,172.00"
Sparta,PhilipMatyszak,MikeCooper,395,21-12-2021,English,No Rating,,586
"Naked Statues, Fat Gladiators, and War Elephants",GarrettRyan,StephenGraybill,452,26-10-2021,English,No Rating,,586
A Brief History of China,JonathanClements,JulianElfer,683,29-10-2019,English,5,,703
The Life of Greece,WillDurant,StefanRudnicki,1956,13-11-2013,English,4.5,6,"1,338.00"
History of the Ottoman Empire,WilliamDeans,AdrielBrandt,730,01-12-2018,English,No Rating,7,"1,003.00"
The Oldest Code of Laws in the World,"Hammurabi,C.H.W.Johns-translator",DouglasHarvey,94,03-07-2021,English,No Rating,9,117
Как БЫЛО на �амом деле. Рекон�трукци� подлинной и�тории,Глеб�о�ов�кий,ДмитрийШабров,1491,03-02-2022,russian,No Rating,,200
¡Que los dioses nos ayuden!,NéstorF.MarquésGonzález,EvaColl,934,04-02-2022,spanish,No Rating,,959
The Babylonian Legends of the Creation and the Fight Between Bel and the Dragon,E.A.Wallis-Budge,DenisDaly,113,02-02-2022,English,No Rating,,286
The Good Kings,KaraCooney,KaraCooney,741,02-11-2021,English,No Rating,,585
The Histories,"Polybius,W.R.Paton-translator",JonathanBooth,2258,05-10-2021,English,No Rating,,"1,518.00"
Ancient Egypt,HistoricalEventsPublishing,MonroeWilliams,175,17-03-2022,English,No Rating,,117
A War Like No Other,VictorDavisHanson,BobSouer,838,22-10-2019,English,5,,703
Against the Grain,JamesC.Scott,EricJasonMartin,515,21-02-2018,English,4.5,,836
The Riddle of the Rosetta,"JedZ.Buchwald,DianeGrecoJosefowicz",ChristopherGrove,1227,02-02-2021,English,No Rating,,703
Caesar and Christ,WillDurant,GroverGardner,2191,17-02-2014,English,5,15,"1,338.00"
Pandora's Jar,NatalieHaynes,NatalieHaynes,563,15-10-2020,English,4.5,,323
Bible,GordonCampbell,JulianElfer,464,30-10-2018,English,No Rating,,668
The Art of War: Three Complete Audiobook Set,SunTzu,"PeterBerkrot,MarlonBraccia,MikeVendetti",220,12-06-2015,English,No Rating,4,501
"Egyptian Mythology: Classic Stories of Egyptian Myths, Gods, Goddesses, Heroes, and Monsters",ScottLewis,OliverHunt,316,20-11-2018,English,5,,668
The History of the Medieval World,SusanWiseBauer,JohnLee,1362,22-02-2010,English,4.5,,"1,338.00"
Bronze Age Mindset,BronzeAgePervert,AdamSmith,332,22-10-2018,English,5,8,668
Babylon,PaulKriwaczek,DerekPerkins,721,27-08-2019,English,5,4,703
"Egypt, Greece, and Rome",CharlesFreeman,JimMeskimen,1922,12-12-2013,English,No Rating,5,"1,338.00"
Roma traicionada,JavierNegrete,VicenteQuintana,1802,04-01-2022,spanish,No Rating,25,959
Breve historia de los íberos,JesúsBermejoTirado,TonyCorvillo,302,10-01-2022,spanish,No Rating,,307
1001 Questions and Answers on General History,BenjaminHathaway,LarryWilson,236,31-12-2021,English,No Rating,,502
Nachtleben im alten Rom,Karl-WilhelmWeber,WolfgangSchmidt,70,23-12-2021,german,No Rating,,233
L'amore è un Dio,EvaCantarella,OttaviaPiccolo,285,30-12-2021,italian,No Rating,,344
Empire of the Romans,JohnMatthews-editor,DavidStifel,1364,31-12-2021,English,No Rating,5,820
Der römische Circus,WolframLetzner,MartinFalkman,70,14-12-2021,german,No Rating,12,233
Die Anfänge der Philosophie,"AnthonyKenny,ManfredWeltecke-Übersetzer","UveTeschner,ManfredWeltecke",64,14-12-2021,german,No Rating,,233
Schulen des Denkens in der Antike,"AnthonyKenny,ManfredWeltecke",UveTeschner,68,14-12-2021,german,No Rating,,233
Eso no estaba en mi libro de historia de la antigua Grecia,DámarisRomeroGonzález,BárbaradeLema,667,10-12-2021,spanish,No Rating,,767
Xanthippe und Sokrates,MichaelWeithmann,MartinFalkman,69,08-12-2021,german,No Rating,,233
Canne,GiovanniBrizzi,RobertoPompili,348,07-12-2021,italian,No Rating,2,267
Storia dei Greci,IndroMontanelli,ValerioAmoruso,596,26-11-2021,italian,No Rating,11,420
The Last Great War of Antiquity,JamesHoward-Johnston,NigelPatterson,1250,07-12-2021,English,No Rating,,820
The Dead Sea Scrolls,TimothyLim,MalcolmHillgartner,246,23-11-2021,English,No Rating,,586
La Mythologie égyptienne,"NadineGuilhou,JanicePeyré",LaraSuyeux,693,24-11-2021,french,No Rating,,868
G/GESCHICHTE - Zeit der Helden - Heroen und Herrscher der Bronzezeit,GGESCHICHTE,ClemensBenke,122,10-11-2021,german,No Rating,25,233
The Peloponnesian War,Thucydides,CharltonGriffin,1577,20-09-2012,English,4,2,"1,338.00"
Life of Augustus,NicolausofDamascus,CharltonGriffin,92,14-01-2022,English,No Rating,,281
Greek Mythology,SimonLopez,NeilHamilton,676,06-08-2019,English,No Rating,3,836
The Encheiridion and Discourses,Epictetus,JonathanBooth,730,20-11-2020,English,No Rating,9,727
Lessons in Stoicism,JohnSellars,RupertFarley,112,05-09-2019,English,4.5,,615
The Ancient City,NumaDenisFusteldeCoulanges,CharltonGriffin,938,07-04-2021,English,No Rating,3,"1,126.00"
G/GESCHICHTE - Die Erben der Wikinger,GGESCHICHTE,KarstenWolf,157,11-11-2021,german,No Rating,,233
Sparta,ErnstBaltrusch,MaurizioDesinan,248,05-11-2021,italian,No Rating,3,267
In the Beginning,ImmanuelVelikovsky,LeeGoettl,421,09-11-2021,English,No Rating,,586
Eso no estaba en mi libro de historia de los dinosaurios,FrancescGascóLluna,RaúlGarcia-Arrondo,377,18-10-2021,spanish,No Rating,,307
Eso no estaba en mi libro de Mitología griega,AliciaGarcía-Herrera,MartaRodríguezPandozi,388,18-10-2021,spanish,No Rating,4,307
Popol Vuh (Spanish Edition),FrayFranciscoXiménezdeQuesada,AnaRagasol,398,12-10-2021,spanish,No Rating,,234
Atapuerca,"EudaldCarbonell,RosaM.Tristán",GonzaloDurán,837,07-10-2021,spanish,No Rating,,844
24 heures dans l'ancienne Athènes,PhilipMatyszak,VincentdeBoüard,371,29-09-2021,french,No Rating,,566
"The Destruction of Civilization About 10,500 B.C.",MartinK.Ettington,MartinK.Ettington,71,23-09-2021,English,No Rating,,163
La rivoluzione dimenticata,LucioRusso,GualtieroScola,1004,24-08-2021,italian,No Rating,,958
Empire of the Romans,JohnMatthews,DavidStifel,1469,10-08-2021,English,No Rating,,820
The Eternal Decline and Fall of Rome,EdwardJ.Watts,DavidColacci,676,01-03-2022,English,No Rating,,586
Empire of the Black Sea,DuaneW.Roller,BobSouer,541,22-02-2022,English,No Rating,,586
The Herods,BruceChilton,PaulHeitsch,710,15-02-2022,English,No Rating,,703
Greek Mythology Explained,"MariosChristou,DavidRamenah",DerekPerkins,623,18-06-2019,English,5,,703
The Anunnaki Connection,HeatherLynnPhD,ChelseaStephens,463,01-03-2020,English,4.5,,703
Gods and Robots,AdrienneMayor,AdrienneMayor,564,13-11-2018,English,3,,836
The First Thousand Years,RobertLouisWilken,BobSouer,1071,25-08-2020,English,No Rating,,820
The Persian Wars,Herodotus,CharltonGriffin,1763,08-01-2014,English,5,,"1,338.00"
The Sign and the Seal,GrahamHancock,StevenCrossley,1291,28-12-2018,English,No Rating,,"1,338.00"
The Murder of King Tut,"JamesPatterson,MartinDugard",JoeBarrett,357,28-07-2009,English,5,,615
The Republic,Plato,BruceAlexander,288,07-07-2000,English,No Rating,,501
China in World History,PaulS.Ropp,DavidDrummond,420,09-10-2018,English,No Rating,,668
Classical Mythology A to Z,"AnnetteGiesecke,JimTierney","CorrieJames,MatthewLloydDavies",894,10-11-2020,English,No Rating,,500
Historias de nuestro mundo en inglés - Grecia [Stories of Our World in English - Greece],GuyWilliams,GuyWilliams,490,08-10-2020,spanish,No Rating,,76
The Art of War,"IntroductionbyStefanRudnicki,SunTzu","RonSilver,B.D.Wong",135,16-12-1999,English,5,,333
Mythology,EdithHamilton,SuzanneToren,874,14-03-2013,English,4.5,,500
A Brief History of Japan,JonathanClements,JulianElfer,521,22-10-2019,English,4,,586
A Fatal Thing Happened on the Way to the Forum,EmmaSouthon,SophieWard,672,09-03-2021,English,No Rating,,820
Alexander the Great and His Time,AgnesSavill,NadiaMay,646,29-08-2017,English,1,,836
Arabs,TimMackintosh-Smith,RalphLister,1534,30-04-2019,English,5,,761
The Seven Military Classics of Ancient China,RalphD.Sawyer,JamesChen,1034,13-08-2010,English,No Rating,,"1,003.00"
The Spartacus War,BarryStrauss,RayGrover,407,31-12-2009,English,4,,668
Rome,GregWoolf,LiamGerrard,725,11-09-2018,English,5,,"1,003.00"
The City of God,SaintAugustine,BernardMayes,2861,20-06-2008,English,No Rating,,"1,406.00"
The Fall of Rome,BryanWard-Perkins,RogerClark,453,18-06-2019,English,5,,586
Parallel Lives of the Noble Greeks and Romans,Plutarch,CharltonGriffin,4991,27-02-2015,English,5,,"1,338.00"
The End of Days,ZechariaSitchin,StephenBelDavies,567,20-11-2018,English,5,,836
Historiens största gåtor,AlltomHistoria,PascalWibe,243,13-07-2021,swedish,No Rating,,166
1177 B.C. (Revised and Updated),EricH.Cline,EricH.Cline,647,02-02-2021,English,4,,398
Antiquity,NormanF.Cantor,DavidStifel,624,16-03-2021,English,No Rating,,586
Four Lost Cities,AnnaleeNewitz,ChloeCannon,494,09-02-2021,English,No Rating,,586
World Prehistory,"BrianM.Fagan,NadiaDurrani",LeeGoettl,436,31-03-2022,English,No Rating,,586
Krieg in der Antike,ThomasGanschow,AxelThielmann,135,30-03-2022,german,No Rating,2,233
Olmecs,HistoricalEventsPublishing,AdrianSmith,218,20-03-2022,English,No Rating,,117
La donna greca,MariaPaolaCastiglioni,AdelePellegatta,468,22-03-2022,italian,No Rating,,305
Writing and Civilization: From Ancient Worlds to Modernity,"MarcZender,TheGreatCourses",MarcZender,730,27-09-2013,English,No Rating,,"1,171.00"
Alexandria,EdmundRichardson,EdmundRichardson,627,08-06-2021,English,No Rating,2,645
A History of the Arab Peoples,AlbertHourani,NadiaMay,1263,06-10-1999,English,5,,"1,338.00"
The Storm Before the Storm,MikeDuncan,MikeDuncan,613,24-10-2017,English,5,,500
The Birth of Classical Europe,"SimonPrice,PeterThonemann",DonHagen,887,21-07-2011,English,5,,"1,003.00"
The Arab Conquests,JustinMarozzi,MarkElstob,232,13-05-2021,English,4,,569
The Classical World,RobinLaneFox,RogerMay,1708,25-03-2021,English,No Rating,,"1,093.00"
The Works of Julius Caesar: The Civil Wars,"JuliusCaesar,W.A.McDevitte-translator,W.S.Bohn-translator",JackChekijian,343,25-04-2018,English,No Rating,,668
Les femmes de pouvoir de l'Antiquité,NicolasMietton,ZeldaPerez,325,24-06-2021,french,No Rating,,452
L'inferno su Roma,AlbertoAngela,"AlbertoAngela,GiulianoBonetto",747,25-06-2021,italian,No Rating,12,614
L'ultima vittoria dell'impero romano,"AndreaFrediani,RaffaeleD'Amato",AlbertoBergamini,227,09-07-2021,italian,No Rating,,190
Ancient Warfare,HarrySidebottom,SeanCrisden,244,22-06-2021,English,No Rating,5,469
Eso no estaba en mi libro de Historia del Antiguo Egipto (Narración en Castellano) [That Wasn't in My Ancient Egypt History Book],JoséMiguelParra,ArturoLópez,556,27-07-2020,spanish,No Rating,,691
"Stonehenge, A Temple Restor'd to the British Druids",WilliamStukeley,KeiraGrace,268,13-06-2019,English,No Rating,,961
House of Rejoicing,LibbieHawker,HeatherWilds,829,28-12-2018,English,No Rating,,703
Pompeii,uncredited,uncredited,94,16-12-1999,English,No Rating,3,500
Rise of an Empire,StephenDando-Collins,DennisHolland,495,13-08-2014,English,No Rating,,836
The Greeks,DianeHarrisCline,PamWard,384,05-04-2016,English,No Rating,8,668
The Histories,Herodotus,BernardMayes,1669,05-10-2004,English,No Rating,4,"1,338.00"
Classical Religions and Myths of the Mediterranean Basin,Dr.JonDavidSolomon,BenKingsley,175,31-07-2006,English,No Rating,,333
"The Persian Wars, Volume 1",Herodotus,CharltonGriffin,898,16-05-2003,English,No Rating,,"1,003.00"
Homer,"Homer,StanleyLombardo-translator,SusanSarandon-introduction","StanleyLombardo,SusanSarandon",960,21-09-2007,English,No Rating,,"1,219.00"
The Meditations,MarcusAurelius,WandaMcCaddon,263,26-01-2010,English,No Rating,2,501
The Hermetic Tradition,AdrianGilbert,AdrianGilbert,101,15-07-2011,English,No Rating,,333
The Lost World of the Flood,"TremperLongmanIII,JohnH.Walton,StephenO.Moshier-contributor",AdamVerner,325,19-03-2019,English,4,,469
The Nature of Things,Lucretius,AndreaGiordani,531,09-01-2020,English,No Rating,,820
Stoics and Epicureans,DarylHale,LynnRedgrave,163,10-08-2006,English,5,,333
The Histories,"Herodotus,A.D.GodleyTranslator",CharltonGriffin,1678,24-04-2017,English,No Rating,,"1,338.00"
"The History of Rome, Volume 4, Books 26-32","TitusLivy,WilliamMasfenRoberts-translator",CharltonGriffin,1114,07-06-2011,English,No Rating,,"1,003.00"
The Persian War from The Histories,Herodotus,RoyMarsden,235,26-10-2000,English,No Rating,,501
Truth and Fiction in The Da Vinci Code,BartD.Ehrman,BartD.Ehrman,423,30-12-2004,English,No Rating,,633
Homer,BarbaraGraziosi,AnneFlosnik,208,28-06-2019,English,No Rating,,351
Rome at War,NathanRosenstein,ReneRuiz,451,31-12-2009,English,No Rating,,668
The Monarchy of England,DavidStarkey,TimPigott-Smith,315,23-08-2005,English,No Rating,,322
"The Complete Works of Tacitus: Volume 2: The Annals, Part 2",CorneliusTacitus,CharltonGriffin,616,06-03-2006,English,No Rating,,836
The Late Roman Empire,GlanvilleDowney,CharltonGriffin,284,17-06-2005,English,No Rating,,501
Ancient Egypt,DavidAngus,NicholasBoulton,145,04-04-2012,English,No Rating,,333
Homer's The Iliad and The Odyssey,AlbertoManguel,MichaelPrichard,415,04-01-2008,English,No Rating,,668
Christian History Issue #28,HovelAudio,NadiaMay,205,10-07-2009,English,No Rating,,501
The Emerald Tablets of Thoth the Atlantean,M.Doreal,JohnMarino,153,17-11-2017,English,No Rating,,233
The Complete Idiot’s Guide to the Middle Ages,TimothyC.HallM.A.,TomAlexander,635,19-03-2020,English,No Rating,,888
Socrates in Love,ArmandD'Angour,ArmandD'Angour,342,07-03-2019,English,3,,569
The Roman Empire and the Silk Routes,RaoulMcLaughlin,JamesCameronStewart,861,18-09-2019,English,No Rating,,703
Breve historia del Imperio bizantino,"DavidBarreras,CristinaDurán",CharoSoria,516,26-01-2021,spanish,No Rating,,268
Mítosz 1,StephenFry,SchererPéter,401,11-06-2021,hungarian,No Rating,,468
Romanos de aquí,Paco�lvarez,AlfonsoMendiguchía,473,10-06-2021,spanish,No Rating,,307
"Colega, ¿dónde está mi urbe?",AndoniGarrido,JavierLaorden,690,10-06-2021,spanish,No Rating,,767
The Roman Empire,ChristopherKelly,RichardDavidson,317,25-05-2021,English,No Rating,,586
Classical Mythology,HelenMorales,JuliaWhelan,235,08-06-2021,English,No Rating,,469
The Ancient Near East,AmandaH.Podany,FajerAl-Kaisi,242,08-06-2021,English,No Rating,,469
Lectures & Fragments,MusoniusRufus,RobinHomer,130,04-06-2021,English,No Rating,,164
Héros et Demi-Dieux,JeanHumbert,YannickLopez,102,30-04-2021,french,No Rating,,187
Les Dieux supérieurs,JeanHumbert,YannickLopez,102,30-04-2021,french,No Rating,,187
"Marc Aurèle, une biographie expliquée",VéroniqueBoudon-Millot,VéroniqueBoudon-Millot,269,05-05-2021,french,No Rating,,793
"G/GESCHICHTE - Die Kelten - Barbaren, Druiden, Rebellen",GGeschichte,ClemensBenke,118,08-04-2021,german,No Rating,,233
Le grandi battaglie di Roma antica,AndreaFrediani,WalterRivetti,1023,05-04-2021,italian,No Rating,,958
Aristotle’s Way,EdithHall,SianThomas,528,02-01-2020,English,No Rating,,888
Forbidden Archeology,"MichaelA.Cremo,RichardL.Thompson",LauraLee,153,15-12-1999,English,5,,333
1177 B.C.,EricH.Cline,AndyCaploe,483,01-04-2014,English,4.5,,836
How Language Began,DanielL.Everett,JonathanYen,790,20-03-2018,English,5,,"1,003.00"
Ancient Rome,SimonBaker,ChrisMacDonnell,1056,06-12-2016,English,5,,"1,003.00"
Mortal Republic,EdwardJ.Watts,MattKugler,633,06-11-2018,English,4.5,,500
How to Win an Election,"QuintusTulliusCicero,PhilipFreeman-translator",DougKaye,65,19-09-2012,English,4,,233
Hannibal,HaroldLamb,CharltonGriffin,672,28-03-2003,English,5,,836
Masters of the Planet,IanTattersall,BobSouer,523,12-02-2019,English,No Rating,,836
Ancient Skies,DavidWestonMarshall,KeithSellon-Wright,265,07-08-2018,English,3,,501
The Lost World of Adam and Eve,"JohnH.Walton,N.T.Wright",PaulBoehmer,503,30-06-2018,English,No Rating,,586
"The Decline and Fall of the Roman Empire, Volume I",EdwardGibbon,DavidTimson,1359,09-12-2013,English,5,,"1,338.00"
The Trojan War,AndrewLang,JürgenFritsche,219,19-01-2021,English,No Rating,,501
The Emerald Tablets of Thoth the Atlantean,M.Doreal,JosefKent,160,20-10-2020,English,No Rating,,305
Grécia e Roma [Greece and Rome],PauloFunari,GutoNejaim,328,17-03-2021,portuguese,No Rating,,668
Imperium Maris,ArturoS.Sanz,JordiVarela,1509,23-03-2021,spanish,No Rating,,"1,343.00"
Breve historia de Roma,Miguel�ngelNovilloLópez,JosemaSoler,553,02-03-2021,spanish,No Rating,,959
L'incredibile storia di Roma antica,AndreaFrediani,FedericoScribani,1400,23-03-2021,italian,No Rating,,"1,188.00"
The First Fossil Hunters,AdrienneMayor,DonnaPostel,539,23-02-2021,English,No Rating,,820
Приключени� Оди��е� в изложении �икола� Куна,�иколайКун,Стани�лавФедо�ов,214,03-02-2021,russian,No Rating,,166
И�тори� Древней Греции в избранных биографи�х,ГенрихШтолль,Стани�лавФедо�ов,411,04-02-2021,russian,No Rating,,166
Breve historia de los celtas,ManuelVelasco,LolaSans,346,22-02-2021,spanish,No Rating,,268
Killing Jesus,"BillO'Reilly,MartinDugard",BillO'Reilly,382,24-09-2013,English,No Rating,,134
Byzantium,HeinvanDolen,HeinvanDolen,553,24-03-2021,dutch,No Rating,,770
Fałszywy bóg Rzymu,RobertFabbri,RochSiemianowski,968,08-02-2021,polish,No Rating,,434
Il secolo d'oro dell'antica Roma,SaraProssomariti,MartaAltinier,865,04-03-2021,italian,No Rating,,843
The Histories,Tacitus,DavidTimson,650,05-03-2021,English,No Rating,,680
Past Mistakes,DavidMountain,AlexWyndham,526,09-02-2021,English,No Rating,,844
In the Path of Conquest,WaldemarHeckel,JamesCameronStewart,580,09-02-2021,English,No Rating,,703
The Art of War,SunTzu,SethThompson,395,01-04-2020,English,2,,258
A Pocket History of Human Evolution,"SilvanaCondemi,FrancoisSavatier",ChristaLewis,210,29-10-2019,English,No Rating,,586
The Church History,"Eusebius,PaulL.Maier-translator,PaulL.Maier-commentaryby",JohnLescault,794,17-07-2018,English,5,,"1,003.00"
"The History of Rome, Volume 3: Books 21-25",TitusLivy,CharltonGriffin,878,15-04-2011,English,5,,"1,003.00"
The Ancient History of the Near East,HenryR.Hall,AndreaGiordani,1349,02-07-2020,English,No Rating,,"1,407.00"
24 Hours in Ancient Egypt,DonaldP.Ryan,JohnTelfer,350,27-09-2019,English,5,,569
When Time Began,ZechariaSitchin,StephenBelDavies,704,19-09-2018,English,5,,836
The Fall of the Roman Empire,PeterHeather,AllanRobertson,1303,04-02-2014,English,5,,"1,338.00"
"Temples, Tombs, and Hieroglyphs",BarbaraMertz,LornaRaver,765,05-12-2007,English,No Rating,,"1,003.00"
"A History of Rome, Volume 1",CyrilRobinson,CharltonGriffin,636,06-09-2002,English,No Rating,,836
The Power of Gold,PeterL.Bernstein,EricConger,359,02-03-2001,English,No Rating,,701
"Roman History, Volume 1",DioCassius,CharltonGriffin,1791,24-10-2017,English,No Rating,,"1,338.00"
